#Thorlabs FTS
[SpectrumHeader]
#Date;20241108
#Time;16093443
#GMTTime;16093443
#Instrument;0
#InstrModel;CCS200
#Series;0
#InterferometerSerial;M00328119
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;425.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;9774.790039
#WnrMax;54140.621094
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
1.847041931e+02;-4.073094751e-04
1.849254608e+02;2.968526678e-04
1.851467285e+02;9.016036987e-03
1.853679962e+02;5.950860679e-03
1.855892487e+02;4.376851022e-03
1.858105011e+02;1.518781064e-03
1.860317535e+02;4.231876228e-03
1.862529907e+02;6.779286545e-03
1.864742279e+02;3.631267464e-03
1.866954651e+02;2.947816160e-03
1.869166870e+02;4.024770111e-03
1.871379089e+02;1.125278766e-03
1.873591156e+02;4.418272525e-03
1.875803375e+02;-1.525684609e-03
1.878015289e+02;2.305785893e-03
1.880227356e+02;-2.002029651e-04
1.882439270e+02;3.651978215e-03
1.884651184e+02;1.125278766e-03
1.886863098e+02;8.912483230e-03
1.889074860e+02;3.341318341e-03
1.891286621e+02;1.083857380e-03
1.893498230e+02;1.063146745e-03
1.895709839e+02;2.057258040e-03
1.897921448e+02;4.231876228e-03
1.900133057e+02;-2.436953364e-03
1.902344513e+02;5.909439176e-03
1.904555969e+02;3.217054531e-03
1.906767273e+02;3.755531507e-03
1.908978577e+02;1.435938524e-03
1.911189880e+02;3.527714405e-03
1.913401184e+02;7.483448833e-03
1.915612335e+02;-1.339288778e-03
1.917823486e+02;-3.244668769e-04
1.920034485e+02;-2.271268051e-03
1.922245483e+02;4.086901899e-03
1.924456482e+02;3.776242025e-03
1.926667480e+02;-1.277156873e-03
