#Thorlabs FTS
[SpectrumHeader]
#Date;20241108
#Time;16361697
#GMTTime;16361697
#Instrument;0
#InstrModel;CCS200
#Series;0
#InterferometerSerial;M00328119
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;50000.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;9774.790039
#WnrMax;54140.621094
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
1.847041931e+02;6.615966558e-04
1.849254608e+02;4.268910736e-03
1.851467285e+02;1.612064429e-03
1.853679962e+02;6.522305310e-03
1.855892487e+02;2.457585186e-03
1.858105011e+02;6.476122886e-03
1.860317535e+02;1.145958900e-02
1.862529907e+02;3.479003906e-03
1.864742279e+02;-4.030629992e-03
1.866954651e+02;-7.936358452e-05
1.869166870e+02;2.735760063e-05
1.871379089e+02;4.397328943e-03
1.873591156e+02;-1.256614923e-03
1.875803375e+02;-7.078316063e-03
1.878015289e+02;9.694695473e-05
1.880227356e+02;3.655262291e-03
1.882439270e+02;5.434662104e-03
1.884651184e+02;-5.649209023e-03
1.886863098e+02;-4.154309630e-03
1.889074860e+02;1.346624456e-03
1.891286621e+02;-2.265390940e-03
1.893498230e+02;-4.712655209e-03
1.895709839e+02;5.371481180e-03
1.897921448e+02;3.622792661e-03
1.900133057e+02;-5.407556891e-04
1.902344513e+02;1.319799572e-03
1.904555969e+02;-3.589659929e-03
1.906767273e+02;8.091524243e-03
1.908978577e+02;2.925544977e-04
1.911189880e+02;1.437969506e-03
1.913401184e+02;1.045677811e-02
1.915612335e+02;1.659989357e-05
1.917823486e+02;3.097701818e-03
1.920034485e+02;6.302483380e-03
1.922245483e+02;-3.141939640e-03
1.924456482e+02;-1.560822129e-03
1.926667480e+02;-3.462323919e-03
1.928878326e+02;5.005579442e-04
1.931089172e+02;3.976040520e-03
1.933299866e+02;2.092480659e-03
1.935510559e+02;-2.070233226e-03
1.937721252e+02;-6.807856262e-04
1.939931946e+02;1.504316926e-03
1.942142487e+02;3.069052473e-04
1.944353027e+02;-3.677837551e-03
1.946563416e+02;1.867889427e-03
1.948773956e+02;7.560038939e-04
1.950984344e+02;6.301343441e-03
1.953194580e+02;2.729712520e-03
1.955404968e+02;-2.908095717e-03
1.957615051e+02;-4.404098727e-04
1.959825287e+02;2.066075802e-03
1.962035370e+02;8.219532669e-03
1.964245453e+02;2.507723868e-03
1.966455536e+02;4.364396445e-03
1.968665619e+02;8.565232158e-03
1.970875549e+02;3.000721335e-03
1.973085327e+02;1.354977489e-03
1.975295258e+02;-3.955915105e-03
1.977505035e+02;2.146773040e-03
