#Thorlabs FTS
[SpectrumHeader]
#Date;20241108
#Time;16021212
#GMTTime;16021212
#Instrument;0
#InstrModel;CCS200
#Series;0
#InterferometerSerial;M00328119
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;425.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;9774.790039
#WnrMax;54140.621094
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
1.847041931e+02;1.024064608e-03
1.849254608e+02;-9.653493180e-04
1.851467285e+02;6.370614748e-03
1.853679962e+02;3.448663047e-03
1.855892487e+02;3.842401085e-03
1.858105011e+02;-1.364268246e-04
1.860317535e+02;3.345047589e-03
1.862529907e+02;4.567708354e-03
1.864742279e+02;3.345047589e-03
1.866954651e+02;1.521418104e-03
1.869166870e+02;6.909414195e-03
1.871379089e+02;6.303264527e-04
1.873591156e+02;5.873261020e-03
1.875803375e+02;9.826185415e-04
1.878015289e+02;4.484815989e-03
1.880227356e+02;-9.498069994e-05
1.882439270e+02;5.956153385e-03
1.884651184e+02;3.510832088e-03
1.886863098e+02;1.146848779e-02
1.889074860e+02;6.598568521e-03
1.891286621e+02;3.303601407e-03
1.893498230e+02;2.080940874e-03
1.895709839e+02;5.106507801e-03
1.897921448e+02;2.039494691e-03
1.900133057e+02;-1.421256689e-03
1.902344513e+02;3.096370958e-03
1.904555969e+02;2.205279190e-03
1.906767273e+02;1.355633605e-03
1.908978577e+02;-2.768255770e-03
1.911189880e+02;1.189849107e-03
1.913401184e+02;6.598568521e-03
1.915612335e+02;-2.167286817e-03
1.917823486e+02;-7.425763761e-05
1.920034485e+02;5.008073276e-05
1.922245483e+02;3.780231811e-03
1.924456482e+02;5.935430527e-03
1.926667480e+02;4.230958584e-04
1.928878326e+02;3.738785861e-03
1.931089172e+02;4.008185584e-03
1.933299866e+02;5.479522981e-03
1.935510559e+02;-8.202878525e-04
1.937721252e+02;7.344598416e-03
1.939931946e+02;9.334012866e-03
1.942142487e+02;1.169126132e-03
1.944353027e+02;4.443369806e-03
1.946563416e+02;2.163833007e-03
1.948773956e+02;-1.462702756e-03
1.950984344e+02;6.717725773e-04
1.953194580e+02;-5.089238752e-03
1.955404968e+02;2.744078869e-03
1.957615051e+02;4.008185584e-03
1.959825287e+02;4.277585540e-03
1.962035370e+02;2.909863368e-03
1.964245453e+02;1.687202603e-03
1.966455536e+02;4.505539313e-03
1.968665619e+02;5.790369119e-03
1.970875549e+02;3.883847268e-03
1.973085327e+02;3.303601407e-03
1.975295258e+02;2.288171556e-03
1.977505035e+02;2.350340597e-03
1.979714813e+02;1.998048509e-03
1.981924438e+02;2.516125096e-03
1.984134064e+02;6.142660975e-03
1.986343689e+02;1.873710193e-03
1.988553314e+02;1.915156376e-03
1.990762787e+02;8.318582550e-03
1.992972260e+02;5.334461574e-03
1.995181580e+02;3.863124177e-03
1.997390900e+02;4.023727961e-04
1.999600220e+02;1.231295289e-03
2.001809540e+02;3.925293218e-03
2.004018707e+02;-1.048241509e-03
2.006227875e+02;1.044787699e-03
2.008437042e+02;2.101663966e-03
2.010646210e+02;2.060217783e-03
2.012855225e+02;1.521418104e-03
2.015064087e+02;2.018771600e-03
2.017273102e+02;3.676616587e-03
2.019481964e+02;6.412060931e-03
2.021690826e+02;2.702632686e-03
2.023899689e+02;6.246276200e-03
2.026108398e+02;4.754215945e-03
2.028317108e+02;1.169126132e-03
2.030525665e+02;3.531555180e-03
2.032734375e+02;3.282878548e-03
2.034942932e+02;6.494953297e-03
2.037151489e+02;5.458800122e-03
2.039359894e+02;3.386493772e-03
2.041568298e+02;3.303601407e-03
2.043776703e+02;1.604310353e-03
2.045985107e+02;4.852650454e-04
2.048193359e+02;-9.860723512e-04
2.050401611e+02;-1.939333277e-03
2.052609711e+02;3.821677994e-03
2.054817963e+02;-1.752825687e-03
2.057026062e+02;2.101663966e-03
2.059234161e+02;3.609266714e-04
2.061442108e+02;-8.617339772e-04
2.063650055e+02;7.116645109e-03
2.065858002e+02;2.826971002e-03
2.068065948e+02;8.582801674e-04
2.070273743e+02;2.640463412e-03
2.072481537e+02;4.609154537e-03
2.074689331e+02;5.396630615e-03
2.076896973e+02;6.681460422e-03
2.079104614e+02;3.448663047e-03
2.081312256e+02;3.552278271e-03
2.083519897e+02;6.266999524e-03
2.085727386e+02;5.888803280e-04
2.087934875e+02;5.008073276e-05
2.090142212e+02;8.484367281e-03
2.092349701e+02;-2.229456091e-03
2.094557037e+02;2.909863368e-03
2.096764374e+02;-2.146563958e-03
2.098971558e+02;5.267111701e-04
2.101178741e+02;1.625033445e-03
2.103385925e+02;1.645756536e-03
2.105593109e+02;-1.068964601e-03
